modelNumber,name,material 
SM1346,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548871"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-semi-metallic-front-brake-pads/sm1346/4548871?q=SM1346&amp;pos=0"">BrakeBest Select Semi-Metallic Front Brake Pads </a>
            </h2>",Semi-Metallic
SM1379,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548878"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1379/4548878?q=SM1379&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1379,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548878"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1379/4548878?q=SM1379&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1334,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548867"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1334/4548867?q=SM1334&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1334,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548867"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1334/4548867?q=SM1334&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1381,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548879"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-semi-metallic-front-brake-pads/sm1381/4548879?q=SM1381&amp;pos=0"">BrakeBest Select Semi-Metallic Front Brake Pads </a>
            </h2>",Semi-Metallic
SM1381,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548879"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-semi-metallic-front-brake-pads/sm1381/4548879?q=SM1381&amp;pos=0"">BrakeBest Select Semi-Metallic Front Brake Pads </a>
            </h2>",Semi-Metallic
SM1412,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548884"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1412/4548884?q=SM1412&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1412,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548884"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1412/4548884?q=SM1412&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1362,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548873"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1362/4548873?q=SM1362&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1362,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548873"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1362/4548873?q=SM1362&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1329,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548863"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1329/4548863?q=SM1329&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1329,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548863"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1329/4548863?q=SM1329&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1468,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548889"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1468/4548889?q=SM1468&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1468,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548889"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1468/4548889?q=SM1468&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1612,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548899"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1612/4548899?q=SM1612&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1612,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548899"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1612/4548899?q=SM1612&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1631,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548901"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1631/4548901?q=SM1631&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1631,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548901"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1631/4548901?q=SM1631&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1328,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548862"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1328/4548862?q=SM1328&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1328,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548862"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1328/4548862?q=SM1328&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1680,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548903"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-semi-metallic-front-brake-pads/sm1680/4548903?q=SM1680&amp;pos=0"">BrakeBest Select Semi-Metallic Front Brake Pads </a>
            </h2>",Semi-Metallic
SM1680,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548903"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-semi-metallic-front-brake-pads/sm1680/4548903?q=SM1680&amp;pos=0"">BrakeBest Select Semi-Metallic Front Brake Pads </a>
            </h2>",Semi-Metallic
SM1020A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548786"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1020a/4548786?q=SM1020A&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1020A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548786"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1020a/4548786?q=SM1020A&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1057B,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548799"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1057b/4548799?q=SM1057B&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1057B,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548799"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1057b/4548799?q=SM1057B&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1058C,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548801"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1058c/4548801?q=SM1058C&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1058C,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548801"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1058c/4548801?q=SM1058C&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1001A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548774"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1001a/4548774?q=SM1001A&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1001A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548774"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1001a/4548774?q=SM1001A&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1467,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548888"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1467/4548888?q=SM1467&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1467,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548888"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1467/4548888?q=SM1467&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1095A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548817"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1095a/4548817?q=SM1095A&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1095A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548817"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm1095a/4548817?q=SM1095A&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1085A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548815"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1085a/4548815?q=SM1085A&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM1085A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548815"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm1085a/4548815?q=SM1085A&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM266A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548909"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm266a/4548909?q=SM266A&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM266A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548909"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-front-brake-pads/sm266a/4548909?q=SM266A&amp;pos=0"">BrakeBest Select Metallic Front Brake Pads </a>
            </h2>",Metallic
SM340A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548915"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm340a/4548915?q=SM340A&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM340A,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548915"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-metallic-rear-brake-pads/sm340a/4548915?q=SM340A&amp;pos=0"">BrakeBest Select Metallic Rear Brake Pads </a>
            </h2>",Metallic
SM1406,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548882"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-semi-metallic-front-brake-pads/sm1406/4548882?q=SM1406&amp;pos=0"">BrakeBest Select Semi-Metallic Front Brake Pads </a>
            </h2>",Semi-Metallic
SM1406,"<h2 class=""product_title"">
                <a class=""js-product-link"" data-id=""4548882"" href=""/detail/b/brakebest-select-brake-pads-4469/brake-systems-16456/brake-pads-shoes-16515/brake-pads-12845/a99314144bb6/brakebest-select-semi-metallic-front-brake-pads/sm1406/4548882?q=SM1406&amp;pos=0"">BrakeBest Select Semi-Metallic Front Brake Pads </a>
            </h2>",Semi-Metallic
